Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,Year,Track,Session,LapTimeSeconds
STR,Aston Martin,9.0,0 days 00:01:51.655000,SOFT,2.0,1,True,2024,Monaco,Q,111.655
STR,Aston Martin,10.0,0 days 00:01:12.026000,SOFT,2.0,1,True,2024,Monaco,Q,72.026
STR,Aston Martin,13.0,0 days 00:01:11.563000,SOFT,3.0,1,True,2024,Monaco,Q,71.563
STR,Aston Martin,16.0,0 days 00:01:11.618000,SOFT,4.0,1,True,2024,Monaco,Q,71.618
HUL,Haas F1 Team,2.0,0 days 00:01:12.416000,SOFT,1.0,1,True,2024,Monaco,Q,72.416
HUL,Haas F1 Team,3.0,0 days 00:01:53.596000,SOFT,1.0,1,True,2024,Monaco,Q,113.596
HUL,Haas F1 Team,4.0,0 days 00:01:12.286000,SOFT,1.0,1,True,2024,Monaco,Q,72.286
HUL,Haas F1 Team,7.0,0 days 00:01:11.876000,SOFT,2.0,12,True,2024,Monaco,Q,71.876
HUL,Haas F1 Team,8.0,0 days 00:01:41.592000,SOFT,2.0,1,True,2024,Monaco,Q,101.592
HUL,Haas F1 Team,9.0,0 days 00:01:12.357000,SOFT,2.0,1,True,2024,Monaco,Q,72.357
HUL,Haas F1 Team,12.0,0 days 00:01:11.928000,SOFT,3.0,1,True,2024,Monaco,Q,71.928
HUL,Haas F1 Team,13.0,0 days 00:01:35.683000,SOFT,3.0,1,True,2024,Monaco,Q,95.683
HUL,Haas F1 Team,14.0,0 days 00:01:33.148000,SOFT,3.0,1,True,2024,Monaco,Q,93.148
HUL,Haas F1 Team,15.0,0 days 00:01:12.080000,SOFT,3.0,1,True,2024,Monaco,Q,72.08
HUL,Haas F1 Team,18.0,0 days 00:01:29.833000,SOFT,4.0,1,True,2024,Monaco,Q,89.833
HUL,Haas F1 Team,19.0,0 days 00:01:11.440000,SOFT,4.0,1,True,2024,Monaco,Q,71.44
ALO,Aston Martin,2.0,0 days 00:01:30.414000,SOFT,1.0,1,True,2024,Monaco,Q,90.414
ALO,Aston Martin,3.0,0 days 00:01:12.927000,SOFT,1.0,1,True,2024,Monaco,Q,72.927
ALO,Aston Martin,4.0,0 days 00:01:44.231000,SOFT,1.0,1,True,2024,Monaco,Q,104.231
ALO,Aston Martin,5.0,0 days 00:01:12.118000,SOFT,1.0,1,True,2024,Monaco,Q,72.118
ALO,Aston Martin,8.0,0 days 00:01:12.019000,SOFT,2.0,12,True,2024,Monaco,Q,72.019
ALO,Aston Martin,9.0,0 days 00:01:35.356000,SOFT,2.0,1,True,2024,Monaco,Q,95.356
ALO,Aston Martin,10.0,0 days 00:01:12.087000,SOFT,2.0,1,True,2024,Monaco,Q,72.087
SAR,Williams,2.0,0 days 00:01:24.050000,SOFT,1.0,1,True,2024,Monaco,Q,84.05
SAR,Williams,3.0,0 days 00:01:13.197000,SOFT,1.0,1,True,2024,Monaco,Q,73.197
SAR,Williams,4.0,0 days 00:01:51.393000,SOFT,1.0,1,True,2024,Monaco,Q,111.393
SAR,Williams,5.0,0 days 00:01:12.796000,SOFT,1.0,1,True,2024,Monaco,Q,72.796
SAR,Williams,8.0,0 days 00:01:32.436000,SOFT,2.0,12,True,2024,Monaco,Q,92.436
SAR,Williams,9.0,0 days 00:01:12.094000,SOFT,2.0,1,True,2024,Monaco,Q,72.094
SAR,Williams,10.0,0 days 00:01:41.762000,SOFT,2.0,1,True,2024,Monaco,Q,101.762
SAR,Williams,11.0,0 days 00:01:12.020000,SOFT,2.0,1,True,2024,Monaco,Q,72.02
MAG,Haas F1 Team,2.0,0 days 00:01:12.572000,SOFT,1.0,1,True,2024,Monaco,Q,72.572
MAG,Haas F1 Team,3.0,0 days 00:01:53.192000,SOFT,1.0,1,True,2024,Monaco,Q,113.192
MAG,Haas F1 Team,4.0,0 days 00:01:12.404000,SOFT,1.0,1,True,2024,Monaco,Q,72.404
MAG,Haas F1 Team,7.0,0 days 00:01:11.832000,SOFT,2.0,1,True,2024,Monaco,Q,71.832
MAG,Haas F1 Team,8.0,0 days 00:01:28.236000,SOFT,2.0,12,True,2024,Monaco,Q,88.236
MAG,Haas F1 Team,9.0,0 days 00:01:35.209000,SOFT,2.0,1,True,2024,Monaco,Q,95.209
MAG,Haas F1 Team,10.0,0 days 00:01:11.845000,SOFT,2.0,1,True,2024,Monaco,Q,71.845
MAG,Haas F1 Team,13.0,0 days 00:01:11.725000,SOFT,3.0,1,True,2024,Monaco,Q,71.725
MAG,Haas F1 Team,16.0,0 days 00:01:30.695000,SOFT,4.0,1,True,2024,Monaco,Q,90.695
MAG,Haas F1 Team,17.0,0 days 00:01:11.966000,SOFT,4.0,1,True,2024,Monaco,Q,71.966
PER,Red Bull Racing,2.0,0 days 00:01:13.981000,SOFT,1.0,1,True,2024,Monaco,Q,73.981
PER,Red Bull Racing,3.0,0 days 00:01:50.413000,SOFT,1.0,1,True,2024,Monaco,Q,110.413
PER,Red Bull Racing,4.0,0 days 00:01:13.359000,SOFT,1.0,1,True,2024,Monaco,Q,73.359
PER,Red Bull Racing,5.0,0 days 00:01:40.195000,SOFT,1.0,1,True,2024,Monaco,Q,100.195
PER,Red Bull Racing,6.0,0 days 00:01:12.698000,SOFT,1.0,1,True,2024,Monaco,Q,72.698
PER,Red Bull Racing,9.0,0 days 00:01:12.060000,SOFT,2.0,1,True,2024,Monaco,Q,72.06
PER,Red Bull Racing,10.0,0 days 00:01:43.987000,SOFT,2.0,1,True,2024,Monaco,Q,103.987
PER,Red Bull Racing,11.0,0 days 00:01:12.067000,SOFT,2.0,1,True,2024,Monaco,Q,72.067
BOT,Kick Sauber,2.0,0 days 00:01:13.936000,SOFT,1.0,1,True,2024,Monaco,Q,73.936
BOT,Kick Sauber,3.0,0 days 00:01:57.598000,SOFT,1.0,1,True,2024,Monaco,Q,117.598
BOT,Kick Sauber,4.0,0 days 00:01:13.684000,SOFT,1.0,1,True,2024,Monaco,Q,73.684
BOT,Kick Sauber,5.0,0 days 00:01:39.650000,SOFT,1.0,1,True,2024,Monaco,Q,99.65
BOT,Kick Sauber,8.0,0 days 00:01:12.741000,SOFT,2.0,1,True,2024,Monaco,Q,72.741
BOT,Kick Sauber,9.0,0 days 00:01:49.339000,SOFT,2.0,1,True,2024,Monaco,Q,109.339
BOT,Kick Sauber,10.0,0 days 00:01:12.512000,SOFT,2.0,1,True,2024,Monaco,Q,72.512
ZHO,Kick Sauber,2.0,0 days 00:01:15.072000,SOFT,1.0,1,True,2024,Monaco,Q,75.072
ZHO,Kick Sauber,3.0,0 days 00:01:46.598000,SOFT,1.0,1,True,2024,Monaco,Q,106.598
ZHO,Kick Sauber,4.0,0 days 00:01:14.151000,SOFT,1.0,1,True,2024,Monaco,Q,74.151
ZHO,Kick Sauber,5.0,0 days 00:01:38.960000,SOFT,1.0,1,True,2024,Monaco,Q,98.96
ZHO,Kick Sauber,8.0,0 days 00:01:13.247000,SOFT,2.0,1,True,2024,Monaco,Q,73.247
ZHO,Kick Sauber,9.0,0 days 00:01:39.693000,SOFT,2.0,1,True,2024,Monaco,Q,99.693
ZHO,Kick Sauber,10.0,0 days 00:01:13.028000,SOFT,2.0,1,True,2024,Monaco,Q,73.028
LEC,Ferrari,3.0,0 days 00:01:24.624000,HARD,2.0,1,True,2024,Monaco,R,84.624
LEC,Ferrari,4.0,0 days 00:01:22.625000,HARD,2.0,1,True,2024,Monaco,R,82.625
LEC,Ferrari,5.0,0 days 00:01:21.795000,HARD,2.0,1,True,2024,Monaco,R,81.795
LEC,Ferrari,6.0,0 days 00:01:21.145000,HARD,2.0,1,True,2024,Monaco,R,81.145
LEC,Ferrari,7.0,0 days 00:01:20.980000,HARD,2.0,1,True,2024,Monaco,R,80.98
LEC,Ferrari,8.0,0 days 00:01:21.030000,HARD,2.0,1,True,2024,Monaco,R,81.03
LEC,Ferrari,9.0,0 days 00:01:20.114000,HARD,2.0,1,True,2024,Monaco,R,80.114
LEC,Ferrari,10.0,0 days 00:01:20.775000,HARD,2.0,1,True,2024,Monaco,R,80.775
LEC,Ferrari,11.0,0 days 00:01:21.046000,HARD,2.0,1,True,2024,Monaco,R,81.046
LEC,Ferrari,12.0,0 days 00:01:20.252000,HARD,2.0,1,True,2024,Monaco,R,80.252
LEC,Ferrari,13.0,0 days 00:01:19.017000,HARD,2.0,1,True,2024,Monaco,R,79.017
LEC,Ferrari,14.0,0 days 00:01:19.913000,HARD,2.0,1,True,2024,Monaco,R,79.913
LEC,Ferrari,15.0,0 days 00:01:19.838000,HARD,2.0,1,True,2024,Monaco,R,79.838
LEC,Ferrari,16.0,0 days 00:01:20.156000,HARD,2.0,1,True,2024,Monaco,R,80.156
LEC,Ferrari,17.0,0 days 00:01:20.279000,HARD,2.0,1,True,2024,Monaco,R,80.279
LEC,Ferrari,18.0,0 days 00:01:19.580000,HARD,2.0,1,True,2024,Monaco,R,79.58
LEC,Ferrari,19.0,0 days 00:01:18.842000,HARD,2.0,1,True,2024,Monaco,R,78.842
LEC,Ferrari,20.0,0 days 00:01:18.724000,HARD,2.0,1,True,2024,Monaco,R,78.724
LEC,Ferrari,21.0,0 days 00:01:18.472000,HARD,2.0,1,True,2024,Monaco,R,78.472
LEC,Ferrari,22.0,0 days 00:01:18.620000,HARD,2.0,1,True,2024,Monaco,R,78.62
LEC,Ferrari,23.0,0 days 00:01:18.458000,HARD,2.0,1,True,2024,Monaco,R,78.458
LEC,Ferrari,24.0,0 days 00:01:18.725000,HARD,2.0,1,True,2024,Monaco,R,78.725
LEC,Ferrari,25.0,0 days 00:01:18.973000,HARD,2.0,1,True,2024,Monaco,R,78.973
LEC,Ferrari,26.0,0 days 00:01:18.445000,HARD,2.0,1,True,2024,Monaco,R,78.445
LEC,Ferrari,27.0,0 days 00:01:18.351000,HARD,2.0,1,True,2024,Monaco,R,78.351
LEC,Ferrari,28.0,0 days 00:01:18.710000,HARD,2.0,1,True,2024,Monaco,R,78.71
LEC,Ferrari,29.0,0 days 00:01:19.053000,HARD,2.0,1,True,2024,Monaco,R,79.053
LEC,Ferrari,30.0,0 days 00:01:19.935000,HARD,2.0,1,True,2024,Monaco,R,79.935
LEC,Ferrari,31.0,0 days 00:01:18.393000,HARD,2.0,1,True,2024,Monaco,R,78.393
LEC,Ferrari,32.0,0 days 00:01:19.125000,HARD,2.0,1,True,2024,Monaco,R,79.125
LEC,Ferrari,33.0,0 days 00:01:18.494000,HARD,2.0,1,True,2024,Monaco,R,78.494
LEC,Ferrari,34.0,0 days 00:01:19.319000,HARD,2.0,1,True,2024,Monaco,R,79.319
LEC,Ferrari,35.0,0 days 00:01:18.530000,HARD,2.0,1,True,2024,Monaco,R,78.53
LEC,Ferrari,36.0,0 days 00:01:18.689000,HARD,2.0,1,True,2024,Monaco,R,78.689
LEC,Ferrari,37.0,0 days 00:01:18.925000,HARD,2.0,1,True,2024,Monaco,R,78.925
LEC,Ferrari,38.0,0 days 00:01:18.528000,HARD,2.0,1,True,2024,Monaco,R,78.528
LEC,Ferrari,39.0,0 days 00:01:18.181000,HARD,2.0,1,True,2024,Monaco,R,78.181
LEC,Ferrari,40.0,0 days 00:01:18.733000,HARD,2.0,1,True,2024,Monaco,R,78.733
LEC,Ferrari,41.0,0 days 00:01:18.694000,HARD,2.0,1,True,2024,Monaco,R,78.694
LEC,Ferrari,42.0,0 days 00:01:19.277000,HARD,2.0,1,True,2024,Monaco,R,79.277
LEC,Ferrari,43.0,0 days 00:01:17.865000,HARD,2.0,1,True,2024,Monaco,R,77.865
LEC,Ferrari,44.0,0 days 00:01:18.276000,HARD,2.0,1,True,2024,Monaco,R,78.276
LEC,Ferrari,45.0,0 days 00:01:18.541000,HARD,2.0,1,True,2024,Monaco,R,78.541
LEC,Ferrari,46.0,0 days 00:01:18.567000,HARD,2.0,1,True,2024,Monaco,R,78.567
LEC,Ferrari,47.0,0 days 00:01:19.185000,HARD,2.0,1,True,2024,Monaco,R,79.185
LEC,Ferrari,48.0,0 days 00:01:17.941000,HARD,2.0,1,True,2024,Monaco,R,77.941
LEC,Ferrari,49.0,0 days 00:01:18.506000,HARD,2.0,1,True,2024,Monaco,R,78.506
LEC,Ferrari,50.0,0 days 00:01:18.185000,HARD,2.0,1,True,2024,Monaco,R,78.185
LEC,Ferrari,51.0,0 days 00:01:17.790000,HARD,2.0,1,True,2024,Monaco,R,77.79
LEC,Ferrari,52.0,0 days 00:01:18.311000,HARD,2.0,1,True,2024,Monaco,R,78.311
LEC,Ferrari,53.0,0 days 00:01:17.748000,HARD,2.0,12,True,2024,Monaco,R,77.748
LEC,Ferrari,54.0,0 days 00:01:17.357000,HARD,2.0,1,True,2024,Monaco,R,77.357
LEC,Ferrari,55.0,0 days 00:01:17.444000,HARD,2.0,1,True,2024,Monaco,R,77.444
LEC,Ferrari,56.0,0 days 00:01:17.266000,HARD,2.0,1,True,2024,Monaco,R,77.266
LEC,Ferrari,57.0,0 days 00:01:17.640000,HARD,2.0,1,True,2024,Monaco,R,77.64
LEC,Ferrari,58.0,0 days 00:01:17.028000,HARD,2.0,1,True,2024,Monaco,R,77.028
LEC,Ferrari,59.0,0 days 00:01:17.034000,HARD,2.0,1,True,2024,Monaco,R,77.034
LEC,Ferrari,60.0,0 days 00:01:16.414000,HARD,2.0,1,True,2024,Monaco,R,76.414
LEC,Ferrari,61.0,0 days 00:01:16.863000,HARD,2.0,1,True,2024,Monaco,R,76.863
LEC,Ferrari,62.0,0 days 00:01:17.454000,HARD,2.0,1,True,2024,Monaco,R,77.454
LEC,Ferrari,63.0,0 days 00:01:16.971000,HARD,2.0,1,True,2024,Monaco,R,76.971
LEC,Ferrari,64.0,0 days 00:01:16.560000,HARD,2.0,1,True,2024,Monaco,R,76.56
LEC,Ferrari,65.0,0 days 00:01:16.607000,HARD,2.0,1,True,2024,Monaco,R,76.607
LEC,Ferrari,66.0,0 days 00:01:16.489000,HARD,2.0,1,True,2024,Monaco,R,76.489
LEC,Ferrari,67.0,0 days 00:01:15.941000,HARD,2.0,1,True,2024,Monaco,R,75.941
LEC,Ferrari,68.0,0 days 00:01:16.082000,HARD,2.0,1,True,2024,Monaco,R,76.082
LEC,Ferrari,69.0,0 days 00:01:16.373000,HARD,2.0,1,True,2024,Monaco,R,76.373
LEC,Ferrari,70.0,0 days 00:01:15.767000,HARD,2.0,1,True,2024,Monaco,R,75.767
LEC,Ferrari,71.0,0 days 00:01:15.162000,HARD,2.0,1,True,2024,Monaco,R,75.162
LEC,Ferrari,72.0,0 days 00:01:15.547000,HARD,2.0,1,True,2024,Monaco,R,75.547
LEC,Ferrari,73.0,0 days 00:01:16.219000,HARD,2.0,1,True,2024,Monaco,R,76.219
LEC,Ferrari,74.0,0 days 00:01:16.105000,HARD,2.0,1,True,2024,Monaco,R,76.105
LEC,Ferrari,75.0,0 days 00:01:16.387000,HARD,2.0,1,True,2024,Monaco,R,76.387
LEC,Ferrari,76.0,0 days 00:01:16.808000,HARD,2.0,1,True,2024,Monaco,R,76.808
LEC,Ferrari,77.0,0 days 00:01:16.933000,HARD,2.0,1,True,2024,Monaco,R,76.933
LEC,Ferrari,78.0,0 days 00:01:18.636000,HARD,2.0,1,True,2024,Monaco,R,78.636
PIA,McLaren,3.0,0 days 00:01:24.953000,HARD,2.0,1,True,2024,Monaco,R,84.953
PIA,McLaren,4.0,0 days 00:01:22.314000,HARD,2.0,1,True,2024,Monaco,R,82.314
PIA,McLaren,5.0,0 days 00:01:22.019000,HARD,2.0,1,True,2024,Monaco,R,82.019
PIA,McLaren,6.0,0 days 00:01:21.354000,HARD,2.0,1,True,2024,Monaco,R,81.354
PIA,McLaren,7.0,0 days 00:01:20.808000,HARD,2.0,1,True,2024,Monaco,R,80.808
PIA,McLaren,8.0,0 days 00:01:21.058000,HARD,2.0,1,True,2024,Monaco,R,81.058
PIA,McLaren,9.0,0 days 00:01:19.906000,HARD,2.0,1,True,2024,Monaco,R,79.906
PIA,McLaren,10.0,0 days 00:01:20.890000,HARD,2.0,1,True,2024,Monaco,R,80.89
PIA,McLaren,11.0,0 days 00:01:20.898000,HARD,2.0,1,True,2024,Monaco,R,80.898
PIA,McLaren,12.0,0 days 00:01:20.135000,HARD,2.0,1,True,2024,Monaco,R,80.135
PIA,McLaren,13.0,0 days 00:01:18.745000,HARD,2.0,1,True,2024,Monaco,R,78.745
PIA,McLaren,14.0,0 days 00:01:20.014000,HARD,2.0,1,True,2024,Monaco,R,80.014
PIA,McLaren,15.0,0 days 00:01:20.264000,HARD,2.0,1,True,2024,Monaco,R,80.264
PIA,McLaren,16.0,0 days 00:01:19.829000,HARD,2.0,1,True,2024,Monaco,R,79.829
PIA,McLaren,17.0,0 days 00:01:20.028000,HARD,2.0,1,True,2024,Monaco,R,80.028
PIA,McLaren,18.0,0 days 00:01:19.832000,HARD,2.0,1,True,2024,Monaco,R,79.832
PIA,McLaren,19.0,0 days 00:01:19.179000,HARD,2.0,1,True,2024,Monaco,R,79.179
PIA,McLaren,20.0,0 days 00:01:19.055000,HARD,2.0,1,True,2024,Monaco,R,79.055
PIA,McLaren,21.0,0 days 00:01:18.601000,HARD,2.0,1,True,2024,Monaco,R,78.601
PIA,McLaren,22.0,0 days 00:01:18.585000,HARD,2.0,1,True,2024,Monaco,R,78.585
PIA,McLaren,23.0,0 days 00:01:18.658000,HARD,2.0,1,True,2024,Monaco,R,78.658
PIA,McLaren,24.0,0 days 00:01:18.636000,HARD,2.0,1,True,2024,Monaco,R,78.636
PIA,McLaren,25.0,0 days 00:01:18.784000,HARD,2.0,1,True,2024,Monaco,R,78.784
PIA,McLaren,26.0,0 days 00:01:18.440000,HARD,2.0,1,True,2024,Monaco,R,78.44
PIA,McLaren,27.0,0 days 00:01:18.523000,HARD,2.0,1,True,2024,Monaco,R,78.523
PIA,McLaren,28.0,0 days 00:01:18.791000,HARD,2.0,1,True,2024,Monaco,R,78.791
PIA,McLaren,29.0,0 days 00:01:19.010000,HARD,2.0,1,True,2024,Monaco,R,79.01
PIA,McLaren,30.0,0 days 00:01:19.396000,HARD,2.0,1,True,2024,Monaco,R,79.396
PIA,McLaren,31.0,0 days 00:01:18.449000,HARD,2.0,1,True,2024,Monaco,R,78.449
PIA,McLaren,32.0,0 days 00:01:18.969000,HARD,2.0,1,True,2024,Monaco,R,78.969
PIA,McLaren,33.0,0 days 00:01:19.060000,HARD,2.0,1,True,2024,Monaco,R,79.06
PIA,McLaren,34.0,0 days 00:01:18.978000,HARD,2.0,1,True,2024,Monaco,R,78.978
PIA,McLaren,35.0,0 days 00:01:18.605000,HARD,2.0,1,True,2024,Monaco,R,78.605
PIA,McLaren,36.0,0 days 00:01:18.882000,HARD,2.0,1,True,2024,Monaco,R,78.882
PIA,McLaren,37.0,0 days 00:01:18.612000,HARD,2.0,1,True,2024,Monaco,R,78.612
PIA,McLaren,38.0,0 days 00:01:18.731000,HARD,2.0,1,True,2024,Monaco,R,78.731
PIA,McLaren,39.0,0 days 00:01:18.362000,HARD,2.0,1,True,2024,Monaco,R,78.362
PIA,McLaren,40.0,0 days 00:01:18.951000,HARD,2.0,1,True,2024,Monaco,R,78.951
PIA,McLaren,41.0,0 days 00:01:18.846000,HARD,2.0,1,True,2024,Monaco,R,78.846
PIA,McLaren,42.0,0 days 00:01:19.795000,HARD,2.0,1,True,2024,Monaco,R,79.795
PIA,McLaren,43.0,0 days 00:01:18.198000,HARD,2.0,1,True,2024,Monaco,R,78.198
PIA,McLaren,44.0,0 days 00:01:18.277000,HARD,2.0,1,True,2024,Monaco,R,78.277
PIA,McLaren,45.0,0 days 00:01:18.082000,HARD,2.0,1,True,2024,Monaco,R,78.082
PIA,McLaren,46.0,0 days 00:01:18.623000,HARD,2.0,1,True,2024,Monaco,R,78.623
PIA,McLaren,47.0,0 days 00:01:18.399000,HARD,2.0,1,True,2024,Monaco,R,78.399
PIA,McLaren,48.0,0 days 00:01:18.395000,HARD,2.0,1,True,2024,Monaco,R,78.395
PIA,McLaren,49.0,0 days 00:01:18.136000,HARD,2.0,1,True,2024,Monaco,R,78.136
PIA,McLaren,50.0,0 days 00:01:18.350000,HARD,2.0,1,True,2024,Monaco,R,78.35
PIA,McLaren,51.0,0 days 00:01:17.909000,HARD,2.0,1,True,2024,Monaco,R,77.909
PIA,McLaren,52.0,0 days 00:01:18.214000,HARD,2.0,1,True,2024,Monaco,R,78.214
PIA,McLaren,53.0,0 days 00:01:17.609000,HARD,2.0,12,True,2024,Monaco,R,77.609
PIA,McLaren,54.0,0 days 00:01:17.362000,HARD,2.0,1,True,2024,Monaco,R,77.362
PIA,McLaren,55.0,0 days 00:01:17.445000,HARD,2.0,1,True,2024,Monaco,R,77.445
PIA,McLaren,56.0,0 days 00:01:17.456000,HARD,2.0,1,True,2024,Monaco,R,77.456
PIA,McLaren,57.0,0 days 00:01:17.300000,HARD,2.0,1,True,2024,Monaco,R,77.3
PIA,McLaren,58.0,0 days 00:01:17.344000,HARD,2.0,1,True,2024,Monaco,R,77.344
PIA,McLaren,59.0,0 days 00:01:17.042000,HARD,2.0,1,True,2024,Monaco,R,77.042
PIA,McLaren,60.0,0 days 00:01:16.617000,HARD,2.0,1,True,2024,Monaco,R,76.617
PIA,McLaren,61.0,0 days 00:01:16.771000,HARD,2.0,1,True,2024,Monaco,R,76.771
PIA,McLaren,62.0,0 days 00:01:17.095000,HARD,2.0,1,True,2024,Monaco,R,77.095
PIA,McLaren,63.0,0 days 00:01:16.921000,HARD,2.0,1,True,2024,Monaco,R,76.921
PIA,McLaren,64.0,0 days 00:01:16.909000,HARD,2.0,1,True,2024,Monaco,R,76.909
PIA,McLaren,65.0,0 days 00:01:16.391000,HARD,2.0,1,True,2024,Monaco,R,76.391
PIA,McLaren,66.0,0 days 00:01:16.640000,HARD,2.0,1,True,2024,Monaco,R,76.64
PIA,McLaren,67.0,0 days 00:01:16.596000,HARD,2.0,1,True,2024,Monaco,R,76.596
PIA,McLaren,68.0,0 days 00:01:16.601000,HARD,2.0,1,True,2024,Monaco,R,76.601
PIA,McLaren,69.0,0 days 00:01:17.371000,HARD,2.0,1,True,2024,Monaco,R,77.371
PIA,McLaren,70.0,0 days 00:01:17.270000,HARD,2.0,1,True,2024,Monaco,R,77.27
PIA,McLaren,71.0,0 days 00:01:17.184000,HARD,2.0,1,True,2024,Monaco,R,77.184
PIA,McLaren,72.0,0 days 00:01:16.652000,HARD,2.0,1,True,2024,Monaco,R,76.652
PIA,McLaren,73.0,0 days 00:01:16.281000,HARD,2.0,1,True,2024,Monaco,R,76.281
PIA,McLaren,74.0,0 days 00:01:16.356000,HARD,2.0,1,True,2024,Monaco,R,76.356
PIA,McLaren,75.0,0 days 00:01:16.644000,HARD,2.0,1,True,2024,Monaco,R,76.644
PIA,McLaren,76.0,0 days 00:01:16.590000,HARD,2.0,1,True,2024,Monaco,R,76.59
PIA,McLaren,77.0,0 days 00:01:16.734000,HARD,2.0,1,True,2024,Monaco,R,76.734
PIA,McLaren,78.0,0 days 00:01:17.126000,HARD,2.0,1,True,2024,Monaco,R,77.126
SAI,Ferrari,3.0,0 days 00:01:25.012000,HARD,2.0,1,True,2024,Monaco,R,85.012
SAI,Ferrari,4.0,0 days 00:01:22.358000,HARD,2.0,1,True,2024,Monaco,R,82.358
SAI,Ferrari,5.0,0 days 00:01:21.978000,HARD,2.0,1,True,2024,Monaco,R,81.978
SAI,Ferrari,6.0,0 days 00:01:21.163000,HARD,2.0,1,True,2024,Monaco,R,81.163
SAI,Ferrari,7.0,0 days 00:01:21.466000,HARD,2.0,1,True,2024,Monaco,R,81.466
SAI,Ferrari,8.0,0 days 00:01:20.272000,HARD,2.0,1,True,2024,Monaco,R,80.272
SAI,Ferrari,9.0,0 days 00:01:20.525000,HARD,2.0,1,True,2024,Monaco,R,80.525
SAI,Ferrari,10.0,0 days 00:01:21.259000,HARD,2.0,1,True,2024,Monaco,R,81.259
SAI,Ferrari,11.0,0 days 00:01:20.246000,HARD,2.0,1,True,2024,Monaco,R,80.246
SAI,Ferrari,12.0,0 days 00:01:19.974000,HARD,2.0,1,True,2024,Monaco,R,79.974
SAI,Ferrari,13.0,0 days 00:01:20.017000,HARD,2.0,1,True,2024,Monaco,R,80.017
SAI,Ferrari,14.0,0 days 00:01:19.480000,HARD,2.0,1,True,2024,Monaco,R,79.48
SAI,Ferrari,15.0,0 days 00:01:19.543000,HARD,2.0,1,True,2024,Monaco,R,79.543
SAI,Ferrari,16.0,0 days 00:01:20.579000,HARD,2.0,1,True,2024,Monaco,R,80.579
SAI,Ferrari,17.0,0 days 00:01:20.076000,HARD,2.0,1,True,2024,Monaco,R,80.076
SAI,Ferrari,18.0,0 days 00:01:19.177000,HARD,2.0,1,True,2024,Monaco,R,79.177
SAI,Ferrari,19.0,0 days 00:01:19.445000,HARD,2.0,1,True,2024,Monaco,R,79.445
SAI,Ferrari,20.0,0 days 00:01:19.403000,HARD,2.0,1,True,2024,Monaco,R,79.403
SAI,Ferrari,21.0,0 days 00:01:18.917000,HARD,2.0,1,True,2024,Monaco,R,78.917
SAI,Ferrari,22.0,0 days 00:01:18.889000,HARD,2.0,1,True,2024,Monaco,R,78.889
SAI,Ferrari,23.0,0 days 00:01:18.993000,HARD,2.0,1,True,2024,Monaco,R,78.993
SAI,Ferrari,24.0,0 days 00:01:18.568000,HARD,2.0,1,True,2024,Monaco,R,78.568
SAI,Ferrari,25.0,0 days 00:01:18.537000,HARD,2.0,1,True,2024,Monaco,R,78.537
SAI,Ferrari,26.0,0 days 00:01:18.088000,HARD,2.0,1,True,2024,Monaco,R,78.088
SAI,Ferrari,27.0,0 days 00:01:19.490000,HARD,2.0,1,True,2024,Monaco,R,79.49
SAI,Ferrari,28.0,0 days 00:01:19.281000,HARD,2.0,1,True,2024,Monaco,R,79.281
SAI,Ferrari,29.0,0 days 00:01:18.697000,HARD,2.0,1,True,2024,Monaco,R,78.697
SAI,Ferrari,30.0,0 days 00:01:17.326000,HARD,2.0,1,True,2024,Monaco,R,77.326
SAI,Ferrari,31.0,0 days 00:01:19.784000,HARD,2.0,1,True,2024,Monaco,R,79.784
SAI,Ferrari,32.0,0 days 00:01:20.136000,HARD,2.0,1,True,2024,Monaco,R,80.136
SAI,Ferrari,33.0,0 days 00:01:18.778000,HARD,2.0,1,True,2024,Monaco,R,78.778
SAI,Ferrari,34.0,0 days 00:01:19.013000,HARD,2.0,1,True,2024,Monaco,R,79.013
SAI,Ferrari,35.0,0 days 00:01:18.465000,HARD,2.0,1,True,2024,Monaco,R,78.465
SAI,Ferrari,36.0,0 days 00:01:19.275000,HARD,2.0,1,True,2024,Monaco,R,79.275
SAI,Ferrari,37.0,0 days 00:01:17.577000,HARD,2.0,1,True,2024,Monaco,R,77.577
SAI,Ferrari,38.0,0 days 00:01:18.412000,HARD,2.0,1,True,2024,Monaco,R,78.412
SAI,Ferrari,39.0,0 days 00:01:18.310000,HARD,2.0,1,True,2024,Monaco,R,78.31
SAI,Ferrari,40.0,0 days 00:01:18.653000,HARD,2.0,1,True,2024,Monaco,R,78.653
SAI,Ferrari,41.0,0 days 00:01:18.714000,HARD,2.0,1,True,2024,Monaco,R,78.714
SAI,Ferrari,42.0,0 days 00:01:19.171000,HARD,2.0,1,True,2024,Monaco,R,79.171
SAI,Ferrari,43.0,0 days 00:01:19.594000,HARD,2.0,1,True,2024,Monaco,R,79.594
SAI,Ferrari,44.0,0 days 00:01:18.762000,HARD,2.0,1,True,2024,Monaco,R,78.762
SAI,Ferrari,45.0,0 days 00:01:17.885000,HARD,2.0,1,True,2024,Monaco,R,77.885
SAI,Ferrari,46.0,0 days 00:01:18.731000,HARD,2.0,1,True,2024,Monaco,R,78.731
SAI,Ferrari,47.0,0 days 00:01:18.141000,HARD,2.0,1,True,2024,Monaco,R,78.141
