Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted,FuelKg,EstimatedCarWeightKg,CompoundEffect,Intensity,TyreAgeEffect,EstimatedTyreTempC
SAI,Ferrari,29.0,0 days 00:01:23.473000,HARD,2.0,1,True,83.473,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:23.473,51.88679245283019,849.8867924528302,2,0.7242819843342015,4.8,60.45697010149392
SAI,Ferrari,30.0,0 days 00:01:23.584000,HARD,2.0,1,True,83.584,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:23.584,49.81132075471698,847.811320754717,2,0.6663185378590037,5.3999999999999995,60.70918942264274
SAI,Ferrari,31.0,0 days 00:01:23.330000,HARD,2.0,1,True,83.33,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:23.330,47.735849056603776,845.7358490566038,2,0.7989556135770215,6.0,62.10501187695085
SAI,Ferrari,32.0,0 days 00:01:23.354000,HARD,2.0,1,True,83.354,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:23.354,45.660377358490564,843.6603773584906,2,0.786422976501303,6.6,62.62981605449654
SAI,Ferrari,33.0,0 days 00:01:23.412000,HARD,2.0,1,True,83.412,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:23.412,43.58490566037736,841.5849056603773,2,0.756135770234981,7.199999999999999,63.0480928168986
SAI,Ferrari,34.0,0 days 00:01:23.285000,HARD,2.0,1,True,83.285,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:23.285,41.509433962264154,839.5094339622642,2,0.8224543080939936,7.8,64.04600404405268
SAI,Ferrari,35.0,0 days 00:01:23.334000,HARD,2.0,1,True,83.334,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:23.334,39.43396226415095,837.433962264151,2,0.796866840731066,8.4,64.49247923987511
SAI,Ferrari,36.0,0 days 00:01:23.270000,HARD,2.0,1,True,83.27,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Late,1:23.270,37.35849056603773,835.3584905660377,2,0.8302872062663176,9.0,65.29300143308663
SAI,Ferrari,37.0,0 days 00:01:23.290000,HARD,2.0,1,True,83.29,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Late,1:23.290,35.283018867924525,833.2830188679245,2,0.8198433420365473,9.6,65.830338247708
SAI,Ferrari,38.0,0 days 00:01:23.551000,HARD,2.0,1,True,83.551,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Late,1:23.551,33.20754716981132,831.2075471698113,2,0.6835509138381166,10.0,65.41258367851742
SAI,Ferrari,39.0,0 days 00:01:23.809000,HARD,2.0,1,True,83.809,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Late,1:23.809,31.132075471698116,829.1320754716982,2,0.5488250652741506,10.0,64.60422858713362
SAI,Ferrari,40.0,0 days 00:01:23.803000,HARD,2.0,1,True,83.803,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Late,1:23.803,29.05660377358491,827.0566037735849,2,0.5519582245430803,10.0,64.6230275427472
SAI,Ferrari,41.0,0 days 00:01:23.337000,HARD,2.0,1,True,83.337,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,20,Late,1:23.337,26.98113207547169,824.9811320754717,2,0.7953002610966011,10.0,66.08307976206832
SAI,Ferrari,42.0,0 days 00:01:23.838000,HARD,2.0,1,True,83.838,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,21,Late,1:23.838,24.905660377358487,822.9056603773585,2,0.5336814621409933,10.0,64.51336696833468
SAI,Ferrari,43.0,0 days 00:01:23.793000,HARD,2.0,1,True,83.793,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,22,Late,1:23.793,22.830188679245282,820.8301886792453,2,0.5571801566579581,10.0,64.65435913543647
SAI,Ferrari,44.0,0 days 00:01:23.931000,HARD,2.0,1,True,83.931,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,23,Late,1:23.931,20.754716981132077,818.7547169811321,2,0.4851174934725843,10.0,64.22198315632423
SAI,Ferrari,45.0,0 days 00:01:25.113000,HARD,2.0,1,True,85.113,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,24,Late,1:25.113,18.679245283018872,816.6792452830189,2,-0.13211488250652703,10.0,60.51858890044956
SAI,Ferrari,46.0,0 days 00:01:24.001000,HARD,2.0,1,True,84.001,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,25,Late,1:24.001,16.603773584905667,814.6037735849056,2,0.44856396866840303,10.0,64.00266200749914
SAI,Ferrari,47.0,0 days 00:01:24.090000,HARD,2.0,1,True,84.09,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,26,Late,1:24.090,14.528301886792448,812.5283018867924,2,0.4020887728459496,10.0,63.72381083256442
SAI,Ferrari,48.0,0 days 00:01:24.939000,HARD,2.0,1,True,84.939,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,27,Late,1:24.939,12.452830188679243,810.4528301886793,2,-0.04125326370756828,10.0,61.06375861324331
SAI,Ferrari,49.0,0 days 00:01:23.921000,HARD,2.0,1,True,83.921,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,28,Late,1:23.921,10.377358490566039,808.377358490566,2,0.4903394255874621,10.0,64.2533147490135
SAI,Ferrari,50.0,0 days 00:01:23.769000,HARD,2.0,1,True,83.769,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,29,Late,1:23.769,8.301886792452834,806.3018867924528,2,0.5697127937336764,10.0,64.72955495789077
SAI,Ferrari,51.0,0 days 00:01:23.754000,HARD,2.0,1,True,83.754,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,30,Late,1:23.754,6.226415094339629,804.2264150943396,2,0.5775456919060005,10.0,64.77655234692472
SAI,Ferrari,52.0,0 days 00:01:23.722000,HARD,2.0,1,True,83.722,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,31,Late,1:23.722,4.15094339622641,802.1509433962265,2,0.5942558746736301,10.0,64.8768134435305
SAI,Ferrari,53.0,0 days 00:01:23.219000,HARD,2.0,1,True,83.219,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,32,Late,1:23.219,2.075471698113205,800.0754716981132,2,0.8569190600522193,10.0,66.45279255580203
STR,Aston Martin,2.0,0 days 00:01:28.342000,HARD,1.0,1,True,88.342,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:28.342,107.9245283018868,905.9245283018868,2,-1.0,0.0,45.31127819548872
STR,Aston Martin,3.0,0 days 00:01:26.734000,HARD,1.0,1,True,86.734,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.734,105.84905660377359,903.8490566037735,2,-0.978590078328976,0.6,46.03973772551486
STR,Aston Martin,4.0,0 days 00:01:26.253000,HARD,1.0,1,True,86.253,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.253,103.77358490566037,901.7735849056604,2,-0.7274151436031311,1.2,48.14678733386994
STR,Aston Martin,5.0,0 days 00:01:27.234000,HARD,1.0,1,True,87.234,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:27.234,101.69811320754717,899.6981132075472,2,-1.0,1.7999999999999998,47.111278195488715
STR,Aston Martin,6.0,0 days 00:01:25.558000,HARD,1.0,1,True,85.558,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.558,99.62264150943396,897.622641509434,2,-0.3644908616188017,2.4,51.52433302577591
STR,Aston Martin,7.0,0 days 00:01:26.208000,HARD,1.0,1,True,86.208,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:26.208,97.54716981132076,895.5471698113207,2,-0.703916449086159,3.0,50.08777950097176
STR,Aston Martin,8.0,0 days 00:01:25.799000,HARD,1.0,1,True,85.799,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:25.799,95.47169811320755,893.4716981132076,2,-0.4903394255874695,3.5999999999999996,51.969241641963904
STR,Aston Martin,9.0,0 days 00:01:26.024000,HARD,1.0,1,True,86.024,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:26.024,93.39622641509433,891.3962264150944,2,-0.6078328981723226,4.2,51.864280806454786
STR,Aston Martin,10.0,0 days 00:01:26.182000,HARD,1.0,1,True,86.182,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:26.182,91.32075471698113,889.3207547169811,2,-0.6903394255874665,4.8,51.96924164196392
STR,Aston Martin,11.0,0 days 00:01:25.675000,HARD,1.0,1,True,85.675,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:25.675,89.24528301886792,887.2452830188679,2,-0.4255874673629217,5.3999999999999995,54.15775339131119
STR,Aston Martin,12.0,0 days 00:01:25.947000,HARD,1.0,1,True,85.947,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:25.947,87.16981132075472,885.1698113207547,2,-0.5676240208877283,6.0,53.905534070162346
STR,Aston Martin,13.0,0 days 00:01:26.143000,HARD,1.0,1,True,86.143,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:26.143,85.09433962264151,883.0943396226415,2,-0.669973890339424,6.6,53.891434853452175
STR,Aston Martin,14.0,0 days 00:01:25.895000,HARD,1.0,1,True,85.895,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:25.895,83.01886792452831,881.0188679245283,2,-0.5404699738903359,7.199999999999999,55.268458352146695
STR,Aston Martin,15.0,0 days 00:01:26.986000,HARD,1.0,1,True,86.986,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:26.986,80.9433962264151,878.9433962264151,2,-1.0,7.8,53.111278195488715
STR,Aston Martin,16.0,0 days 00:01:26.593000,HARD,1.0,1,True,86.593,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:26.593,78.86792452830188,876.8679245283018,2,-0.9049608355091375,8.4,54.28151318243389
STR,Aston Martin,17.0,0 days 00:01:26.584000,HARD,1.0,1,True,86.584,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:26.584,76.79245283018868,874.7924528301887,2,-0.9002610966057432,9.0,54.90971161585426
STR,Aston Martin,18.0,0 days 00:01:27.524000,HARD,1.0,1,True,87.524,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:27.524,74.71698113207547,872.7169811320755,2,-1.0,9.6,54.91127819548872
STR,Aston Martin,21.0,0 days 00:01:24.721000,HARD,2.0,1,True,84.721,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Mid,1:24.721,68.49056603773585,866.4905660377358,2,0.0725848563968644,0.0,51.746787333869904
STR,Aston Martin,22.0,0 days 00:01:24.721000,HARD,2.0,1,True,84.721,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:24.721,66.41509433962264,864.4150943396227,2,0.0725848563968644,0.6,52.346787333869905
STR,Aston Martin,23.0,0 days 00:01:24.659000,HARD,2.0,1,True,84.659,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:24.659,64.33962264150944,862.3396226415094,2,0.1049608355091346,1.2,53.14104320854353
STR,Aston Martin,24.0,0 days 00:01:24.768000,HARD,2.0,1,True,84.768,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:24.768,62.264150943396224,860.2641509433962,2,0.04804177545691825,1.7999999999999998,53.399528848230226
STR,Aston Martin,25.0,0 days 00:01:24.743000,HARD,2.0,1,True,84.743,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Mid,1:24.743,60.18867924528302,858.188679245283,2,0.061096605744127445,2.4,54.07785782995348
STR,Aston Martin,26.0,0 days 00:01:24.491000,HARD,2.0,1,True,84.491,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Mid,1:24.491,58.113207547169814,856.1132075471698,2,0.19268929503916374,3.0,55.4674139657237
STR,Aston Martin,27.0,0 days 00:01:24.437000,HARD,2.0,1,True,84.437,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Mid,1:24.437,56.0377358490566,854.0377358490566,2,0.22088772845953025,3.5999999999999996,56.2366045662459
STR,Aston Martin,28.0,0 days 00:01:24.618000,HARD,2.0,1,True,84.618,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Mid,1:24.618,53.9622641509434,851.9622641509434,2,0.12637075718015855,4.2,56.26950273856967
STR,Aston Martin,29.0,0 days 00:01:25.397000,HARD,2.0,1,True,85.397,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Mid,1:25.397,51.88679245283019,849.8867924528302,2,-0.2804177545691929,4.8,54.42877166807356
STR,Aston Martin,30.0,0 days 00:01:26.377000,HARD,2.0,1,True,86.377,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Mid,1:26.377,49.81132075471698,847.811320754717,2,-0.7921671018276715,5.3999999999999995,51.95827558452269
STR,Aston Martin,31.0,0 days 00:01:24.749000,HARD,2.0,1,True,84.749,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Mid,1:24.749,47.735849056603776,845.7358490566038,2,0.05796344647519783,6.0,57.659058874339905
STR,Aston Martin,32.0,0 days 00:01:25.576000,HARD,2.0,1,True,85.576,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Mid,1:25.576,45.660377358490564,843.6603773584906,2,-0.3738903394255831,6.6,55.66793615893522
STR,Aston Martin,33.0,0 days 00:01:24.947000,HARD,2.0,1,True,84.947,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Mid,1:24.947,43.58490566037736,841.5849056603773,2,-0.04543080939947938,7.199999999999999,58.23869333909184
STR,Aston Martin,34.0,0 days 00:01:24.856000,HARD,2.0,1,True,84.856,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Mid,1:24.856,41.509433962264154,839.5094339622642,2,0.0020887728459555487,7.8,59.12381083256445
STR,Aston Martin,35.0,0 days 00:01:24.863000,HARD,2.0,1,True,84.863,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Mid,1:24.863,39.43396226415095,837.433962264151,2,-0.0015665796344648062,8.4,59.70187871768193
STR,Aston Martin,38.0,0 days 00:01:23.617000,MEDIUM,3.0,1,True,83.617,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:23.617,33.20754716981132,831.2075471698113,5,0.6490861618798909,0.0,58.20579516676806
STR,Aston Martin,39.0,0 days 00:01:24.430000,MEDIUM,3.0,1,True,84.43,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Late,1:24.430,31.132075471698116,829.1320754716982,5,0.22454308093994318,0.6,56.258536681128376
STR,Aston Martin,40.0,0 days 00:01:25.777000,MEDIUM,3.0,1,True,85.777,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Late,1:25.777,29.05660377358491,827.0566037735849,5,-0.4788511749347251,1.2,52.63817114588037
STR,Aston Martin,41.0,0 days 00:01:23.702000,MEDIUM,3.0,1,True,83.702,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Late,1:23.702,26.98113207547169,824.9811320754717,5,0.6046997389033929,1.7999999999999998,59.739476628909074
STR,Aston Martin,42.0,0 days 00:01:23.823000,MEDIUM,3.0,1,True,83.823,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Late,1:23.823,24.905660377358487,822.9056603773585,5,0.5415143603133173,2.4,59.96036435736862
STR,Aston Martin,43.0,0 days 00:01:23.810000,MEDIUM,3.0,1,True,83.81,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Late,1:23.810,22.830188679245282,820.8301886792453,5,0.5483028720626599,3.0,60.60109542786468
STR,Aston Martin,44.0,0 days 00:01:23.654000,MEDIUM,3.0,1,True,83.654,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Late,1:23.654,20.754716981132077,818.7547169811321,5,0.6297650130548298,3.5999999999999996,61.6898682738177
STR,Aston Martin,45.0,0 days 00:01:23.427000,MEDIUM,3.0,1,True,83.427,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Late,1:23.427,18.679245283018872,816.6792452830189,5,0.7483028720626569,4.2,63.00109542786466
STR,Aston Martin,46.0,0 days 00:01:23.906000,MEDIUM,3.0,1,True,83.906,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Late,1:23.906,16.603773584905667,814.6037735849056,5,0.4981723237597861,4.8,62.10031213804743
STR,Aston Martin,47.0,0 days 00:01:24.014000,MEDIUM,3.0,1,True,84.014,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Late,1:24.014,14.528301886792448,812.5283018867924,5,0.4417754569190605,5.3999999999999995,62.36193093700308
STR,Aston Martin,48.0,0 days 00:01:26.104000,MEDIUM,3.0,1,True,86.104,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Late,1:26.104,12.452830188679243,810.4528301886793,5,-0.6496083550913816,6.0,56.413628064940426
STR,Aston Martin,49.0,0 days 00:01:25.064000,MEDIUM,3.0,1,True,85.064,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Late,1:25.064,10.377358490566039,808.377358490566,5,-0.1065274151435994,6.6,60.272113704627124
STR,Aston Martin,52.0,0 days 00:01:22.232000,SOFT,4.0,1,True,82.232,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Late,1:22.232,4.15094339622641,802.1509433962265,8,1.0,0.0,63.31127819548872
TSU,RB,2.0,0 days 00:01:27.538000,HARD,1.0,1,True,87.538,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:27.538,107.9245283018868,905.9245283018868,2,-1.0,0.0,45.31127819548872
TSU,RB,3.0,0 days 00:01:26.665000,HARD,1.0,1,True,86.665,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:26.665,105.84905660377359,903.8490566037735,2,-0.9425587467362929,0.6,46.25592571507096
TSU,RB,4.0,0 days 00:01:26.198000,HARD,1.0,1,True,86.198,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:26.198,103.77358490566037,901.7735849056604,2,-0.6986945169712739,1.2,48.31911109366108
TSU,RB,5.0,0 days 00:01:32.241000,HARD,1.0,1,True,92.241,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:32.241,101.69811320754717,899.6981132075472,2,-1.0,1.7999999999999998,47.111278195488715
TSU,RB,6.0,0 days 00:01:28.473000,HARD,1.0,1,True,88.473,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:28.473,99.62264150943396,897.622641509434,2,-1.0,2.4,47.71127819548872
VER,Red Bull Racing,2.0,0 days 00:01:26.170000,HARD,1.0,1,True,86.17,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Early,1:26.170,107.9245283018868,905.9245283018868,2,-0.6840731070496073,0.0,47.206839553191074
VER,Red Bull Racing,3.0,0 days 00:01:25.855000,HARD,1.0,1,True,85.855,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Early,1:25.855,105.84905660377359,903.8490566037735,2,-0.5195822454308101,0.6,48.79378472290386
VER,Red Bull Racing,4.0,0 days 00:01:25.633000,HARD,1.0,1,True,85.633,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Early,1:25.633,103.77358490566037,901.7735849056604,2,-0.4036553524804144,1.2,50.089346080606234
VER,Red Bull Racing,5.0,0 days 00:01:25.218000,HARD,1.0,1,True,85.218,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Early,1:25.218,101.69811320754717,899.6981132075472,2,-0.18694516971279526,1.7999999999999998,51.989607177211944
VER,Red Bull Racing,6.0,0 days 00:01:25.096000,HARD,1.0,1,True,85.096,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,4,Early,1:25.096,99.62264150943396,897.622641509434,2,-0.12323759791122894,2.4,52.971852608021344
VER,Red Bull Racing,7.0,0 days 00:01:25.042000,HARD,1.0,1,True,85.042,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,5,Early,1:25.042,97.54716981132076,895.5471698113207,2,-0.09503916449086244,3.0,53.741043208543545
VER,Red Bull Racing,8.0,0 days 00:01:24.918000,HARD,1.0,1,True,84.918,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,6,Early,1:24.918,95.47169811320755,893.4716981132076,2,-0.03028720626632206,3.5999999999999996,54.729554957890784
VER,Red Bull Racing,9.0,0 days 00:01:25.050000,HARD,1.0,1,True,85.05,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,7,Early,1:25.050,93.39622641509433,891.3962264150944,2,-0.09921671018276611,4.2,54.915977934392124
VER,Red Bull Racing,10.0,0 days 00:01:24.964000,HARD,1.0,1,True,84.964,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,8,Early,1:24.964,91.32075471698113,889.3207547169811,2,-0.05430809399477748,4.8,55.78542963152005
VER,Red Bull Racing,11.0,0 days 00:01:24.978000,HARD,1.0,1,True,84.978,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,9,Early,1:24.978,89.24528301886792,887.2452830188679,2,-0.06161879895561077,5.3999999999999995,56.341565401755055
VER,Red Bull Racing,12.0,0 days 00:01:24.968000,HARD,1.0,1,True,84.968,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,10,Early,1:24.968,87.16981132075472,885.1698113207547,2,-0.05639686684073302,6.0,56.97289699444432
VER,Red Bull Racing,13.0,0 days 00:01:24.957000,HARD,1.0,1,True,84.957,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,11,Early,1:24.957,85.09433962264151,883.0943396226415,2,-0.05065274151435712,6.6,57.607361746402574
VER,Red Bull Racing,14.0,0 days 00:01:25.287000,HARD,1.0,1,True,85.287,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,12,Early,1:25.287,83.01886792452831,881.0188679245283,2,-0.2229765013054858,7.199999999999999,57.173419187655796
VER,Red Bull Racing,15.0,0 days 00:01:25.746000,HARD,1.0,1,True,85.746,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,13,Early,1:25.746,80.9433962264151,878.9433962264151,2,-0.4626631853785863,7.8,56.335299083217194
VER,Red Bull Racing,16.0,0 days 00:01:25.244000,HARD,1.0,1,True,85.244,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,14,Early,1:25.244,78.86792452830188,876.8679245283018,2,-0.2005221932114878,8.4,58.50814503621979
VER,Red Bull Racing,17.0,0 days 00:01:25.340000,HARD,1.0,1,True,85.34,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,15,Early,1:25.340,76.79245283018868,874.7924528301887,2,-0.25065274151436157,9.0,58.80736174640255
VER,Red Bull Racing,18.0,0 days 00:01:25.469000,HARD,1.0,1,True,85.469,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,16,Mid,1:25.469,74.71698113207547,872.7169811320755,2,-0.31801566579634083,9.6,59.00318420071068
VER,Red Bull Racing,19.0,0 days 00:01:25.537000,HARD,1.0,1,True,85.537,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,17,Mid,1:25.537,72.64150943396226,870.6415094339623,2,-0.35352480417754806,10.0,59.19012937042343
VER,Red Bull Racing,20.0,0 days 00:01:25.559000,HARD,1.0,1,True,85.559,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,18,Mid,1:25.559,70.56603773584905,868.566037735849,2,-0.365013054830285,10.0,59.121199866507006
VER,Red Bull Racing,21.0,0 days 00:01:25.381000,HARD,1.0,1,True,85.381,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,19,Mid,1:25.381,68.49056603773585,866.4905660377358,2,-0.27206266318537814,10.0,59.67890221637645
VER,Red Bull Racing,24.0,0 days 00:01:23.545000,HARD,2.0,1,True,83.545,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,0,Mid,1:23.545,62.264150943396224,860.2641509433962,2,0.6866840731070462,0.0,55.431382634131
VER,Red Bull Racing,25.0,0 days 00:01:23.801000,HARD,2.0,1,True,83.801,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,1,Mid,1:23.801,60.18867924528302,858.188679245283,2,0.5530026109660543,0.6,55.22929386128504
VER,Red Bull Racing,26.0,0 days 00:01:23.618000,HARD,2.0,1,True,83.618,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,2,Mid,1:23.618,58.113207547169814,856.1132075471698,2,0.6485639686684075,1.2,56.40266200749917
VER,Red Bull Racing,27.0,0 days 00:01:23.524000,HARD,2.0,1,True,83.524,2024,Monza,R,33.1015037593985,49.31127819548872,0.0,3,Mid,1:23.524,56.0377358490566,854.0377358490566,2,0.6976501305482998,1.7999999999999998,57.29717897877852
